username,user id,access hash,group,group id
,6145933884,6157862553164569918,Jiji Market,1902716214
,6202461719,442723677743751236,Jiji Market,1902716214
,6260246897,-30934626016411863,Jiji Market,1902716214
,6280107884,-2377730854172294389,Jiji Market,1902716214
,6350871704,-6305412571579762098,Jiji Market,1902716214
,6357805330,816751100126529310,Jiji Market,1902716214
,6360257451,7571331003203639961,Jiji Market,1902716214
,6367142414,-3805972452217718011,Jiji Market,1902716214
ChaliiZkoo,1956064966,7875015916010547118,Jiji Market,1902716214
Papis12,346945149,3354881123050194736,Jiji Market,1902716214
,610650356,6915667808770085507,Jiji Market,1902716214
,318167038,-5756936804434791297,Jiji Market,1902716214
,5403815479,-1361894275326799456,Jiji Market,1902716214
Sir_Ibrahimseid,1175818428,4692133854132446623,Jiji Market,1902716214
Abwakanda,1297486842,-5757052861943823582,Jiji Market,1902716214
,1275434780,-1815066778091042347,Jiji Market,1902716214
,1498603874,1673482249630903276,Jiji Market,1902716214
,813063678,-6125920404472321856,Jiji Market,1902716214
Getumulugeta,1185387776,-1144951144397129650,Jiji Market,1902716214
,5382215033,-4637159492756403286,Jiji Market,1902716214
,6844142375,6449551051915462342,Jiji Market,1902716214
TheDagem,804085448,-3170996556257355860,Jiji Market,1902716214
,6301096523,999554047406594749,Jiji Market,1902716214
,5854670762,-9073444087136166247,Jiji Market,1902716214
Nati395,2120508038,7004321332763849065,Jiji Market,1902716214
,5981485850,4708628985512296590,Jiji Market,1902716214
,5377648399,-2975626225505478108,Jiji Market,1902716214
,790049231,398653307832986252,Jiji Market,1902716214
,792342174,-1588152553909380110,Jiji Market,1902716214
,842539138,-3021543599073989188,Jiji Market,1902716214
,876314633,5450714109077487743,Jiji Market,1902716214
,885470632,1251356297606800340,Jiji Market,1902716214
,914031090,8146869902081706797,Jiji Market,1902716214
,915990769,-5343470655311608865,Jiji Market,1902716214
,930237410,1982132881880624171,Jiji Market,1902716214
Quranlemeqrat,950656952,1140892746111261800,Jiji Market,1902716214
,955514134,2636979434042895802,Jiji Market,1902716214
,1100456448,32027839453336090,Jiji Market,1902716214
,1129483919,5230561691889680404,Jiji Market,1902716214
,1241679559,1080635967752499987,Jiji Market,1902716214
,1632670970,-6769219394459807133,Jiji Market,1902716214
,1777616446,5516845614418967613,Jiji Market,1902716214
,1778796152,8873157888207962198,Jiji Market,1902716214
,1813928454,331250376498149525,Jiji Market,1902716214
,1849832297,1308964620531819836,Jiji Market,1902716214
,1936688085,8085928462898603337,Jiji Market,1902716214
,2018563361,287899006280263997,Jiji Market,1902716214
,5078671605,-2300107999957925684,Jiji Market,1902716214
,5306028415,-5416309663974368008,Jiji Market,1902716214
,5422400252,2852539543880454130,Jiji Market,1902716214
,5450496752,-3832419776348180,Jiji Market,1902716214
,5516993389,2447655302775780142,Jiji Market,1902716214
,5607042185,-2682235220810501913,Jiji Market,1902716214
,5639978421,-8896058594617353456,Jiji Market,1902716214
COCOTOUCH_HR,5658803937,8237157841057028510,Jiji Market,1902716214
,5796207301,9185524976766506318,Jiji Market,1902716214
Shemsu345,5908973780,4233718394460153602,Jiji Market,1902716214
,5914840634,5065209599363933672,Jiji Market,1902716214
,6218687819,1090146593642007938,Jiji Market,1902716214
,6382119796,2552975454418198802,Jiji Market,1902716214
,6410678220,2140250635654452790,Jiji Market,1902716214
,6424748735,3402502769850262464,Jiji Market,1902716214
,6432286041,5661584050716378981,Jiji Market,1902716214
,6513662824,-1800096950883179834,Jiji Market,1902716214
,6580685334,-5265632854288601452,Jiji Market,1902716214
,6589103238,5318440647462193942,Jiji Market,1902716214
,6607708824,7592671117224497494,Jiji Market,1902716214
,6657799669,2356388048869200861,Jiji Market,1902716214
,6682417332,7066266683646998872,Jiji Market,1902716214
,6750172682,-1318343028262331964,Jiji Market,1902716214
,6770253261,-4139891283181425232,Jiji Market,1902716214
,6825579217,4240709191071417295,Jiji Market,1902716214
,862635660,3246761492791914941,Jiji Market,1902716214
Nimranur,962695912,8285616478904109160,Jiji Market,1902716214
,334303968,-2547986071384975563,Jiji Market,1902716214
,352288507,-7667066046011054455,Jiji Market,1902716214
,377511437,-1641784848338012097,Jiji Market,1902716214
,390380546,2189459959488821319,Jiji Market,1902716214
,395871367,8892324825802123916,Jiji Market,1902716214
,401693560,-7563025666515987260,Jiji Market,1902716214
,420746773,310898286624609720,Jiji Market,1902716214
,423465111,-4237784221573918573,Jiji Market,1902716214
Daniman8,436199859,6191403297661097348,Jiji Market,1902716214
,436606957,-2187889693024193197,Jiji Market,1902716214
Besubshawpharmaceticals,436628975,6779587551125125628,Jiji Market,1902716214
anwarhimmself,439570903,534909599948304902,Jiji Market,1902716214
,440584855,84173976211054083,Jiji Market,1902716214
,444665583,-8391586345114878314,Jiji Market,1902716214
,456216265,104853909439360960,Jiji Market,1902716214
,465610932,-8330266737833452454,Jiji Market,1902716214
,472346561,-5120946698731930796,Jiji Market,1902716214
,478047924,8611642713515240374,Jiji Market,1902716214
,482674353,6432741446267623374,Jiji Market,1902716214
,485839191,2841603054788446910,Jiji Market,1902716214
Gebrye1214,488875277,-5161365211320402226,Jiji Market,1902716214
,490640235,919100379423904712,Jiji Market,1902716214
,493996109,-3080700277265401132,Jiji Market,1902716214
,498904191,1215789734006998834,Jiji Market,1902716214
,501846067,1239213336236896989,Jiji Market,1902716214
,502893896,5906227783282014415,Jiji Market,1902716214
Doit565,508889507,7937398529502127735,Jiji Market,1902716214
friprint,513478334,4235315507171918568,Jiji Market,1902716214
,520114876,2808674687047033591,Jiji Market,1902716214
,543693338,7689206786822352334,Jiji Market,1902716214
,546178963,-2624907066162999846,Jiji Market,1902716214
,553780091,-4875346763128993647,Jiji Market,1902716214
,563978240,-2562139858287230649,Jiji Market,1902716214
,568088471,-169178595778966781,Jiji Market,1902716214
,576118084,7348145037436245352,Jiji Market,1902716214
,580909413,5831367887285873980,Jiji Market,1902716214
,587952366,-5550613282524056809,Jiji Market,1902716214
,599216416,2173292605105010847,Jiji Market,1902716214
Sefcoconstruction,609576181,-9075923679490145659,Jiji Market,1902716214
,616836741,-663482414884738800,Jiji Market,1902716214
,672089895,-4671525796645227926,Jiji Market,1902716214
,672242415,15407479579210983,Jiji Market,1902716214
,675081909,8330617846263262992,Jiji Market,1902716214
,685750798,-3153320321523334326,Jiji Market,1902716214
,689367530,6343803591737644342,Jiji Market,1902716214
,705987632,-2506407357925277351,Jiji Market,1902716214
,714819480,195240500489180858,Jiji Market,1902716214
,726676602,2921388679480102826,Jiji Market,1902716214
,733161583,4891703297972496912,Jiji Market,1902716214
,750956998,-1602380137237858566,Jiji Market,1902716214
,770864429,-2933484970877885982,Jiji Market,1902716214
,5131982523,8061150279513601213,Jiji Market,1902716214
,6545656201,-2413427940994700866,Jiji Market,1902716214
,617683650,-2918566972457558756,Jiji Market,1902716214
KERODINA,923788743,7187458116457541718,Jiji Market,1902716214
danaqaba,6535457315,-3157248025618506873,Jiji Market,1902716214
,321976299,6215564382762053361,Jiji Market,1902716214
,336731492,2146151434805848327,Jiji Market,1902716214
ermiyas28,337753211,7485660210450875112,Jiji Market,1902716214
Ma_Soul,361968022,-268654171818849270,Jiji Market,1902716214
,401858851,4706935925099642915,Jiji Market,1902716214
,409242909,-255296520109689180,Jiji Market,1902716214
Papeess,413517546,-2101771239259710045,Jiji Market,1902716214
,425498874,-1445596241936835777,Jiji Market,1902716214
,425508750,-5722106179870599817,Jiji Market,1902716214
Dunii26,433287391,-2964512251929882596,Jiji Market,1902716214
Nanzzi,435482860,2816637642317010839,Jiji Market,1902716214
,436128034,3755460491075071516,Jiji Market,1902716214
Embayee,437659600,-9023016920327041923,Jiji Market,1902716214
Merimaraki1,445244777,5998309163369292254,Jiji Market,1902716214
fuadmhd,466857872,-807753023448510904,Jiji Market,1902716214
,477259578,-3651837280776929903,Jiji Market,1902716214
,493749173,2846710343753779390,Jiji Market,1902716214
,532769225,-1030188592183739500,Jiji Market,1902716214
Basleal_4real,552714595,9057192828093082103,Jiji Market,1902716214
luanab12,555841744,-3895547659590464283,Jiji Market,1902716214
maiz_er23,565511281,-7433280293073534938,Jiji Market,1902716214
,569192349,7302919566306046188,Jiji Market,1902716214
Natan_Ad,591320140,-8658509748001198329,Jiji Market,1902716214
,641535774,4229461781906125509,Jiji Market,1902716214
jermi2,702951782,2498536448213179929,Jiji Market,1902716214
Gods_plan123,791720139,5580356256149787740,Jiji Market,1902716214
gizaw21,926507731,-589371147308818045,Jiji Market,1902716214
Fekeman,957180049,6385964483487707881,Jiji Market,1902716214
Serkalem23,965849571,143043327663800905,Jiji Market,1902716214
ONELIFE1219,986197374,527715689585334567,Jiji Market,1902716214
,993875861,7218255340896558218,Jiji Market,1902716214
,1297229685,1216493700813505782,Jiji Market,1902716214
,1355060211,482369482423374571,Jiji Market,1902716214
,1838484002,-1751021788859259816,Jiji Market,1902716214
,1843219868,9025849262689584748,Jiji Market,1902716214
,1851298215,5280750026968457985,Jiji Market,1902716214
,2021913092,-3596902357941501279,Jiji Market,1902716214
,5406131029,7656836335012699340,Jiji Market,1902716214
,5633113551,-1762290166147124234,Jiji Market,1902716214
,5712637837,-8082915233066786653,Jiji Market,1902716214
,6105703468,-6192105038484734015,Jiji Market,1902716214
,6141122455,773172751825450858,Jiji Market,1902716214
,6208074926,-2573832054658783399,Jiji Market,1902716214
,6235119909,-3321006195358872491,Jiji Market,1902716214
,6287740699,-5189005173911895164,Jiji Market,1902716214
,6518595799,-5788041787380336163,Jiji Market,1902716214
,6838963862,8213965480664035450,Jiji Market,1902716214
,6853520316,-2774520876162787474,Jiji Market,1902716214
,2100862742,4390782574893678699,Jiji Market,1902716214
,5404171727,2806085232481342870,Jiji Market,1902716214
yos_i0,5503686545,4557172246661099448,Jiji Market,1902716214
deme63,5543253323,854791904578059138,Jiji Market,1902716214
sanii4807,5616069773,-8321395859943203219,Jiji Market,1902716214
,5712775905,4845469141321679488,Jiji Market,1902716214
FSKN_1,5810527559,-5780432088491597432,Jiji Market,1902716214
,5883875478,-5530380113440627236,Jiji Market,1902716214
,5975028893,5158529757066991745,Jiji Market,1902716214
,6200607194,5261602748092514381,Jiji Market,1902716214
,6282048355,-5763670021373086207,Jiji Market,1902716214
,6478165030,-8870647991480403041,Jiji Market,1902716214
,6540169279,-1355682771573310342,Jiji Market,1902716214
,6590545015,4721387165672113467,Jiji Market,1902716214
,6620599980,4952543818935234267,Jiji Market,1902716214
,6733719086,-8870848924888941002,Jiji Market,1902716214
,6802179223,-3974857407528275820,Jiji Market,1902716214
,6844591582,5064819503936947125,Jiji Market,1902716214
,6852077242,1654072452212708062,Jiji Market,1902716214
,6979886645,-6598527492274445125,Jiji Market,1902716214
,7004861728,9163750761911292796,Jiji Market,1902716214
,7159299004,6287507021548560297,Jiji Market,1902716214
,1564145758,-2155602556981337904,Jiji Market,1902716214
,5696758905,-6863904582477759377,Jiji Market,1902716214
Samu_est,1067918909,-627424164011128110,Jiji Market,1902716214
,858153316,-8934479119248155305,Jiji Market,1902716214
,1546993525,-4758601943454977879,Jiji Market,1902716214
,341431594,-8553922581302503492,Jiji Market,1902716214
,389603196,-3652381595411200595,Jiji Market,1902716214
,419053614,6789606396608056163,Jiji Market,1902716214
,527220542,3543237319128365986,Jiji Market,1902716214
,567018020,3791453893301522191,Jiji Market,1902716214
,608914975,-7330907782451314199,Jiji Market,1902716214
Catherine10a,632150730,-7944340097163259658,Jiji Market,1902716214
,647711375,5358093607678505759,Jiji Market,1902716214
,715189103,-1048924513960875103,Jiji Market,1902716214
Mi_amor1666,764719460,-7486981781777146233,Jiji Market,1902716214
,786309871,6176202698460380967,Jiji Market,1902716214
,799050046,3695775368595509571,Jiji Market,1902716214
issahadi,819133643,1822522876441361083,Jiji Market,1902716214
HANA4455,826097318,-6129105216531484667,Jiji Market,1902716214
,856243960,-19089999987088282,Jiji Market,1902716214
elaboos,887877839,3845353774459525367,Jiji Market,1902716214
Seyaw16,901285855,2143428014758253746,Jiji Market,1902716214
,919536309,-7151727229271368537,Jiji Market,1902716214
Baminay,965844484,2362917547582700780,Jiji Market,1902716214
,1011409418,3715806320880387269,Jiji Market,1902716214
,1256098665,7056421427945386456,Jiji Market,1902716214
,1523645041,8999020149179783807,Jiji Market,1902716214
,1730847889,8412771823524056518,Jiji Market,1902716214
,1828134976,-3816711368238651888,Jiji Market,1902716214
,1908717650,3207366858111612184,Jiji Market,1902716214
,1919219495,6989229347107548815,Jiji Market,1902716214
,1984745870,6558238302810293472,Jiji Market,1902716214
Amanuel_YeYohannes,1986133360,4280532835116330510,Jiji Market,1902716214
,1989615163,-1705753163312506206,Jiji Market,1902716214
mayakiyaaa,2040537069,-2615183248991321401,Jiji Market,1902716214
,5053044423,-8121469917008467474,Jiji Market,1902716214
,5118236587,-1344286588000003871,Jiji Market,1902716214
,5119844467,8946773955688182063,Jiji Market,1902716214
,5210468476,-6748777338170624074,Jiji Market,1902716214
,5278554658,7654736849632856308,Jiji Market,1902716214
,5308092622,-2668784914938262138,Jiji Market,1902716214
,5415574710,7922468779185334054,Jiji Market,1902716214
,5432560687,5089325630345101432,Jiji Market,1902716214
,5538807705,9093201819141779435,Jiji Market,1902716214
,5836893631,-621699995215579026,Jiji Market,1902716214
,5932493072,-806729062216408631,Jiji Market,1902716214
,1488180624,7216250068533985743,Jiji Market,1902716214
,5195777427,-2739342296957369292,Jiji Market,1902716214
johnayalew2012,552680934,2635309358724108656,Jiji Market,1902716214
,6895071709,6918371099329580185,Jiji Market,1902716214
,5501514085,-6544162812495942152,Jiji Market,1902716214
,301454261,8862636257331548223,Jiji Market,1902716214
Frehiwotsisayy,387546928,8865517273537160221,Jiji Market,1902716214
Murga16,421055853,6024313289162258377,Jiji Market,1902716214
,480630956,1394353241548863050,Jiji Market,1902716214
,487146636,1810587019077129853,Jiji Market,1902716214
,510824602,2378667238622825978,Jiji Market,1902716214
,527326201,-4999193824909400698,Jiji Market,1902716214
,623039020,6202825522147886380,Jiji Market,1902716214
ferid60433,655407157,4856529922798989207,Jiji Market,1902716214
Tafmoa,696821909,320845069062706075,Jiji Market,1902716214
,833221289,-2561819846796142175,Jiji Market,1902716214
,946212527,8730780577331823360,Jiji Market,1902716214
,967370112,-2611012824744551374,Jiji Market,1902716214
,1044130383,-4382996931675055368,Jiji Market,1902716214
fuad5351,1088708926,-1221401670870109350,Jiji Market,1902716214
,1109030259,8918751615188994559,Jiji Market,1902716214
,1197755622,-6525535592065449719,Jiji Market,1902716214
,1205760593,-8044173365191706033,Jiji Market,1902716214
,1255019290,-1324241143213719728,Jiji Market,1902716214
,1283961592,-3782165348748849678,Jiji Market,1902716214
Livinghope1028,435764711,3821925670959963815,Jiji Market,1902716214
Tsenalih,494389129,879186225719229020,Jiji Market,1902716214
Aziti121,592515442,7622046019063699143,Jiji Market,1902716214
illahhi,632785304,1631090845381653067,Jiji Market,1902716214
,665468446,1076120913984514138,Jiji Market,1902716214
,685627601,-5731319035979922073,Jiji Market,1902716214
,860143643,2606211350666515471,Jiji Market,1902716214
,900657435,4192013542561923040,Jiji Market,1902716214
,916770972,-1034174646492789068,Jiji Market,1902716214
Urjii16,971932315,4224243936455292910,Jiji Market,1902716214
,980799041,-2855336021040941337,Jiji Market,1902716214
,1009169455,-6291821902110905441,Jiji Market,1902716214
,1194246002,5742620585420077768,Jiji Market,1902716214
,1465548569,-3821502218669941958,Jiji Market,1902716214
,1805025843,2087517633501043033,Jiji Market,1902716214
,2013220516,7119102039150382981,Jiji Market,1902716214
,5290191391,3491075012505693203,Jiji Market,1902716214
,5348397687,-7866552547838259324,Jiji Market,1902716214
,5484763887,2148873333391223852,Jiji Market,1902716214
,5860887615,8018624285409331439,Jiji Market,1902716214
,6126676941,6471770611175325004,Jiji Market,1902716214
,6356957227,-8793316465175394819,Jiji Market,1902716214
Zeyyadem,6465580526,4704578532520451097,Jiji Market,1902716214
,6708128810,1038158954354413280,Jiji Market,1902716214
,347716724,-6542563065322590748,Jiji Market,1902716214
fufuyekubaw,360818123,-3208574364854089130,Jiji Market,1902716214
,396664666,7135103675949475939,Jiji Market,1902716214
Yabeterefe,398084440,-5942094161187505377,Jiji Market,1902716214
GeniEgu,400527894,13539778583576747,Jiji Market,1902716214
,405095547,-4549565107670209726,Jiji Market,1902716214
Z6lackid,429886076,9118491682450804755,Jiji Market,1902716214
ABSESA,447608866,364045735822440672,Jiji Market,1902716214
abeseif,483675800,933372969048093414,Jiji Market,1902716214
,500498418,2182957421564507752,Jiji Market,1902716214
,508193910,-2845188463368635691,Jiji Market,1902716214
,510397050,7502689680919442578,Jiji Market,1902716214
,529841165,4829433073012460086,Jiji Market,1902716214
,553584770,764406359951861709,Jiji Market,1902716214
,553793758,-1429668905221011553,Jiji Market,1902716214
,559915254,7276102308359507851,Jiji Market,1902716214
,585946953,-1768181117260961436,Jiji Market,1902716214
,660799022,114206527408216118,Jiji Market,1902716214
,668538144,-4718860528168228087,Jiji Market,1902716214
HeluErimias,674273353,4555157159563782491,Jiji Market,1902716214
veronadave,686040766,1603874495314754387,Jiji Market,1902716214
,742045263,-2035951156204599394,Jiji Market,1902716214
,786704573,-6296962806099030789,Jiji Market,1902716214
,804371553,8757586354555117175,Jiji Market,1902716214
,816070171,-7331077233531804018,Jiji Market,1902716214
,820887924,8930367174124182372,Jiji Market,1902716214
,833801670,1814721902077527571,Jiji Market,1902716214
,862154182,4694172821250151265,Jiji Market,1902716214
,884421876,7908735696840585273,Jiji Market,1902716214
,891003161,-3953461408016774315,Jiji Market,1902716214
beziitaa,900814574,711918198327501883,Jiji Market,1902716214
,912376678,-7038728261722622724,Jiji Market,1902716214
,973843831,-5620530906766367132,Jiji Market,1902716214
,1038740174,591894678349174426,Jiji Market,1902716214
,1046451871,-3265126235013379438,Jiji Market,1902716214
mila878799,1065968734,-1815994585538213936,Jiji Market,1902716214
abiz_paule,1082657946,-4321641069797695893,Jiji Market,1902716214
,1131913817,8424494297005581994,Jiji Market,1902716214
,1134630576,359985822756663594,Jiji Market,1902716214
,1232722211,-7050306725530753034,Jiji Market,1902716214
MkayalN,1297436539,-5029308700054548440,Jiji Market,1902716214
,1493429774,5173615897346416271,Jiji Market,1902716214
,1535755798,-7064542363461085915,Jiji Market,1902716214
,1752434654,7953824414368351582,Jiji Market,1902716214
NA_DI_key,1768187392,-4598665158606636710,Jiji Market,1902716214
,1770022887,-4546684923624390017,Jiji Market,1902716214
abatialegn,5416878394,-4474479762683009216,Jiji Market,1902716214
,5018301718,-4262018606006772928,Jiji Market,1902716214
,352892635,-3249399247578031808,Jiji Market,1902716214
,365742815,-8299715085703113748,Jiji Market,1902716214
,389881419,-682866844352402702,Jiji Market,1902716214
,446590308,4154858175241931333,Jiji Market,1902716214
Getayawkal4me,522878522,543583425821946468,Jiji Market,1902716214
,526599930,-1081954697176629746,Jiji Market,1902716214
,823482689,5938700703469313329,Jiji Market,1902716214
,825499257,-2428040880070622059,Jiji Market,1902716214
Bti21,926495943,3220331532205342006,Jiji Market,1902716214
,926951915,4063932575647799588,Jiji Market,1902716214
,985136244,-5216792656132732389,Jiji Market,1902716214
TatiAdvert,1054206237,-4320733912102390608,Jiji Market,1902716214
,1086945073,-4241934322883989516,Jiji Market,1902716214
,1294180729,-7372236274294695168,Jiji Market,1902716214
Bersabel16,1440264151,3350347239719843373,Jiji Market,1902716214
,1457463911,-8436407499095642945,Jiji Market,1902716214
,1717548361,-2267904379029003617,Jiji Market,1902716214
,1893334527,-7516379435948118744,Jiji Market,1902716214
,2116901247,-5613193703201604814,Jiji Market,1902716214
fatuka1,5465574633,897327366052906757,Jiji Market,1902716214
Yearehmani,5568359039,1392731450723609331,Jiji Market,1902716214
Bez1989,5824780862,4007008908415762120,Jiji Market,1902716214
,6327072666,9078625139617558002,Jiji Market,1902716214
,6939693558,-781926544163447463,Jiji Market,1902716214
,6950419744,4426823628097420958,Jiji Market,1902716214
mesmeklit,654498518,1855650028112472478,Jiji Market,1902716214
,757561226,6006692966844005260,Jiji Market,1902716214
EbaDa09,308385484,-6616920708578852050,Jiji Market,1902716214
DanBot16,328255655,7614050818730606987,Jiji Market,1902716214
Mku1621,355686590,-4094493210431475199,Jiji Market,1902716214
,380656303,-6126447389512832178,Jiji Market,1902716214
,381730565,1775690355719207271,Jiji Market,1902716214
Betyakmel,398747571,8531782203940217520,Jiji Market,1902716214
,402714474,-3461074876156679145,Jiji Market,1902716214
KranzAk,420059164,7835610482163307997,Jiji Market,1902716214
,426854214,-1302278564846724521,Jiji Market,1902716214
Birukxv,429317907,-5423015705149703973,Jiji Market,1902716214
,464717103,-146934615511914715,Jiji Market,1902716214
AbduuHabesha,486243666,-6198925181287667107,Jiji Market,1902716214
Ematii2705,489850047,1260325595468264967,Jiji Market,1902716214
,535702560,-2336297009159780588,Jiji Market,1902716214
K1m2la,546015291,-3664384989742030448,Jiji Market,1902716214
Ermaa1,583961500,-2734376522847160218,Jiji Market,1902716214
ethiobadboys1,696085510,-6001014061707166277,Jiji Market,1902716214
Amaredemssie,700878090,-7910147258897965656,Jiji Market,1902716214
,761764578,2077300607098959800,Jiji Market,1902716214
Mikiyasm462,805843814,543997862107599376,Jiji Market,1902716214
AbuHudaa,824660564,-7715486821462311357,Jiji Market,1902716214
Zeab95,841904168,-2544780878042022179,Jiji Market,1902716214
yonisam,880935363,1575894454556278661,Jiji Market,1902716214
debe_biruk,1139852245,1407393518506976436,Jiji Market,1902716214
,1148761303,-8499040716683873600,Jiji Market,1902716214
,1219027901,8878516290397273859,Jiji Market,1902716214
,1249601496,960059425343791402,Jiji Market,1902716214
,1530485394,-7081770573472107162,Jiji Market,1902716214
,1787149172,-4441648728887204539,Jiji Market,1902716214
,1978365732,5977069443349524731,Jiji Market,1902716214
Yonatan1111,5004456786,7562736066459963627,Jiji Market,1902716214
kelalcourses,5228467968,1227697794000382976,Jiji Market,1902716214
Tinsu1995,5422286599,3233663880465355805,Jiji Market,1902716214
,6509283543,3052103303699327063,Jiji Market,1902716214
,6865903744,-5177954948882222466,Jiji Market,1902716214
Eyobyna21,310752262,8767990144230101120,Jiji Market,1902716214
,333188630,3850665313317308965,Jiji Market,1902716214
,442989261,-3362214114084768515,Jiji Market,1902716214
,543536575,-741241013239187936,Jiji Market,1902716214
JEDIDIAHsel,557749505,5038588320040289568,Jiji Market,1902716214
Abel_kassahun2,876820628,-5062226048075910514,Jiji Market,1902716214
iam_solodian,1026294851,7231249078199371839,Jiji Market,1902716214
Harbey18,1204349923,323242202366620959,Jiji Market,1902716214
,1366826581,7213243020334907838,Jiji Market,1902716214
sewasewn,1441781164,-207845651882733147,Jiji Market,1902716214
sami_sihne,1449323516,-403721128249362020,Jiji Market,1902716214
Redtagggg,1658946110,-8983076313430804650,Jiji Market,1902716214
,1755819169,3541385632443909684,Jiji Market,1902716214
samiteklu,1845832407,2264182590511524752,Jiji Market,1902716214
,1929420215,8907642670910905947,Jiji Market,1902716214
,1992152011,-6758534550939244761,Jiji Market,1902716214
Daniis5,5406337889,-3731980724253129505,Jiji Market,1902716214
,5761092299,4527994870934922484,Jiji Market,1902716214
Solomonassef,5898132199,-922902404225640707,Jiji Market,1902716214
,6769295554,8668005181481095988,Jiji Market,1902716214
,6844892785,8554596498364394874,Jiji Market,1902716214
,6861732365,4472238046220618525,Jiji Market,1902716214
,355784180,-6101463365382578506,Jiji Market,1902716214
Ena_tye,461126128,1933035804799528914,Jiji Market,1902716214
,5200478088,2098168902234748637,Jiji Market,1902716214
Yohannes_Abebaw1,356698038,3945101330086886089,Jiji Market,1902716214
supisha,361348535,3550061861310428109,Jiji Market,1902716214
Akiya,367348534,914786394461325963,Jiji Market,1902716214
meronw1221,393791882,296123021325512167,Jiji Market,1902716214
aberaasa,395454262,-7619742671100006723,Jiji Market,1902716214
,396576027,-1253715879097029622,Jiji Market,1902716214
,399599211,8294900471006637422,Jiji Market,1902716214
,412014977,4173712549851038445,Jiji Market,1902716214
,432108213,4136984400051425556,Jiji Market,1902716214
,443151808,3725409867317301522,Jiji Market,1902716214
,446544964,612780385468932704,Jiji Market,1902716214
,457040596,-6094118046913243285,Jiji Market,1902716214
addisuet,464224504,-758549923851902029,Jiji Market,1902716214
,474131503,8278638342465839103,Jiji Market,1902716214
,504426916,8523609483240935952,Jiji Market,1902716214
,524828445,-7316703051700718941,Jiji Market,1902716214
AbukiAbukiAbuki,652204409,-669869984563288058,Jiji Market,1902716214
,663789029,759718082842274118,Jiji Market,1902716214
,694542644,-8310312510545542761,Jiji Market,1902716214
,698701471,677810349812644888,Jiji Market,1902716214
lalabali,726799650,-8571505236432818790,Jiji Market,1902716214
abelabadi70,729972671,-5820235229382984893,Jiji Market,1902716214
,741118470,3037961228815449064,Jiji Market,1902716214
,751427973,-8310377550295356301,Jiji Market,1902716214
akda19,789159441,4633348092275077718,Jiji Market,1902716214
,837042004,655211646567138910,Jiji Market,1902716214
Alhahihi,872051850,-5915210528091656076,Jiji Market,1902716214
,891250985,9085722646481914755,Jiji Market,1902716214
,894215250,-588868632224269005,Jiji Market,1902716214
Endalemb0y,908660628,938721345738149286,Jiji Market,1902716214
,923551055,-722131719884139968,Jiji Market,1902716214
Endewoyin,925171833,18739008091725462,Jiji Market,1902716214
alexs0110,937519896,-149805789529788138,Jiji Market,1902716214
wekunfekadike,942779811,-6733571457754916953,Jiji Market,1902716214
Ermil1L,965086442,-8838325228096972676,Jiji Market,1902716214
,967766174,-3684095979018654135,Jiji Market,1902716214
,986880972,8104659097057497298,Jiji Market,1902716214
,1018313612,7304769514124187039,Jiji Market,1902716214
Diamonde21,429063740,942703339498994834,Jiji Market,1902716214
ONENNESS24,1044149395,3734494255553915275,Jiji Market,1902716214
Adisken1,6510030822,-5514040262567628580,Jiji Market,1902716214
,6552387630,-7209163073772016634,Jiji Market,1902716214
,635982469,-4769415233002842225,Jiji Market,1902716214
,7106402197,1297343101240859176,Jiji Market,1902716214
Aofmmxozqhrlh725,1033985807,116682532544073407,Jiji Market,1902716214
My_dad_is_my_king,1114244661,1415093337691759189,Jiji Market,1902716214
mnbent,1139419181,6323515806057481322,Jiji Market,1902716214
betellhab,1144909859,-2031685491621788739,Jiji Market,1902716214
,1286088506,2493462085597605586,Jiji Market,1902716214
,1286151683,3626168367694053327,Jiji Market,1902716214
rutabrhm,1315725696,4239578830067805240,Jiji Market,1902716214
,1349864420,-6399838285881564253,Jiji Market,1902716214
,1838935649,7355301733446028672,Jiji Market,1902716214
Eemongi,5045475743,1388600259031317263,Jiji Market,1902716214
,5275976994,-944464181161215668,Jiji Market,1902716214
,5351061296,7905178348469781788,Jiji Market,1902716214
,5486017593,516902752649007031,Jiji Market,1902716214
,5520856229,3711469958885886013,Jiji Market,1902716214
,5699068361,2180109185926555298,Jiji Market,1902716214
Kavya_158,6092565101,-6654908699397568782,Jiji Market,1902716214
,6368708268,7482301034026860107,Jiji Market,1902716214
Jon192123,6466142710,-7275670817036719247,Jiji Market,1902716214
,6495291763,8029872747061949196,Jiji Market,1902716214
,6817193911,-7710917565932112571,Jiji Market,1902716214
,6898106371,-8170535490192045187,Jiji Market,1902716214
,6908589579,-7985835744152430474,Jiji Market,1902716214
,7068396285,2824748825000601023,Jiji Market,1902716214
,613932696,-8197123972825172772,Jiji Market,1902716214
,1960765686,8871284251371412509,Jiji Market,1902716214
,329582250,-7992872280547194089,Jiji Market,1902716214
,363250841,2585764610768287962,Jiji Market,1902716214
,368150301,-3968823673725267569,Jiji Market,1902716214
,381123261,1872028119368195348,Jiji Market,1902716214
,388180107,7423388101911921829,Jiji Market,1902716214
MANBAZI,408422287,-1065262010537962971,Jiji Market,1902716214
,426313405,-1119180935422520134,Jiji Market,1902716214
,428248466,-7720022901204077680,Jiji Market,1902716214
